id_Number,city,latitude,longitude
39885193206082690,Georgopol,46.784293,89.756673
70044199312138623,Georgopol,36.467238,73.038334
89989200207095697,Georgopol,44.110888,80.507801
17914196708075577,Georgopol,31.975571,100.592644
22828195006218988,Georgopol,58.211592,106.990508
69382200808045645,Georgopol,24.922092,82.096941
46342194006137070,Georgopol,23.650873,98.440538
30292195105117050,Georgopol,48.772922,77.049159
95748193711136056,Georgopol,20.53041,70.664015
62197197108299552,Georgopol,42.288724,72.749053
23749193308242293,Georgopol,26.253568,104.497505
13418197812201755,Georgopol,50.383973,85.737928
47833193112064951,Georgopol,48.031702,82.550771
16590193412092318,Georgopol,37.544556,90.20775
63178193708213138,Georgopol,30.045457,70.54973
79318199804062001,Georgopol,41.731517,87.697477
62458199710202318,Georgopol,41.774942,94.459724
94792196806011371,Georgopol,39.614526,108.935152
25928194711117816,Georgopol,54.772838,102.223558
24161201603121223,Georgopol,46.919624,88.70556
94562198110144431,Georgopol,47.662429,80.141784
58238192305281719,Georgopol,30.901224,72.673261
88800200609255912,Georgopol,53.705187,91.641999
87885193302059626,Georgopol,46.574601,108.043288
50611194408076908,Georgopol,34.7513,94.819639
44140193611136783,Georgopol,55.214466,71.351759
88056198108136184,Georgopol,27.226427,89.138767
70256195705212763,Georgopol,26.274003,89.90446
42940198511177109,Georgopol,46.972401,85.554353
50988196408156433,Georgopol,30.623563,70.933105
22791197506264502,Georgopol,46.908904,104.098483
45978194604242688,Georgopol,46.068833,98.840799
89648200412298923,Georgopol,34.711859,79.146791
37853199103038364,Georgopol,39.711161,77.64364
77039201901137518,Georgopol,30.028803,99.056691
56921192510175934,Georgopol,48.07118,76.645351
76805201604142555,Georgopol,43.558718,84.538534
15209201810231546,Georgopol,20.605162,86.34334
46511200102199801,Georgopol,24.180127,105.833404
47936198002297238,Georgopol,20.165369,85.452737
62334197906142939,Georgopol,23.742823,89.662683
24384193701233438,Georgopol,54.710696,107.545927
29651192301278391,Georgopol,52.688413,73.077173
24520199601044904,Georgopol,51.913576,88.948801
16828199302151416,Georgopol,46.489181,73.856423
99337195412132293,Georgopol,45.939759,76.75056
12182196401284842,Georgopol,20.911033,72.044362
53301192204258861,Georgopol,30.020168,108.854712
99735193707231621,Georgopol,35.96724,104.899876
83908195306177996,Georgopol,32.595899,77.915113
84185195801315378,Georgopol,46.425349,83.939818
29710193904066634,Georgopol,24.569535,85.571266
17238201412295978,Georgopol,37.560999,85.464273
61257194810221158,Georgopol,49.302537,77.37225
32231193704163231,Georgopol,33.003034,97.932288
59317195511053933,Georgopol,35.463324,91.365551
50656196405151423,Georgopol,48.411802,109.933381
70117197907292875,Georgopol,51.45962,98.36625
46530198602086024,Georgopol,25.725602,98.284082
69378200107206520,Georgopol,59.357645,96.62086
37200197212244955,Georgopol,56.936471,108.039848
79861193112244352,Georgopol,37.556423,107.104881
62661194805154440,Georgopol,38.091649,84.398325
48316199204075169,Georgopol,26.513758,97.44022
14109194403128361,Georgopol,25.523742,93.940977
81240198810133048,Georgopol,30.678182,75.664113
12308200903168791,Georgopol,21.129534,104.861612
62350198907067657,Georgopol,45.146962,86.623083
57077200405027744,Georgopol,53.950891,105.236235
20668197403284262,Georgopol,29.724302,97.942557
15368194601193171,Georgopol,21.646371,71.778845
73567196303165545,Georgopol,21.758505,103.378507
58051201007178193,Georgopol,51.444268,86.005598
98405201105241240,Georgopol,40.066565,102.440279
91064201809081465,Georgopol,40.193198,106.663724
68354192912152966,Georgopol,35.808083,77.975553
26398195105318001,Georgopol,28.082942,77.329832
93847199509233905,Georgopol,57.644234,100.118555
78360199207132404,Georgopol,33.262678,94.624483
57888194403069435,Georgopol,59.016004,76.486778
10121197703158458,Georgopol,41.529158,82.967814
70021200012036076,Georgopol,20.871599,95.165088
80432194111057924,Georgopol,26.262194,104.413321
26047194705079802,Georgopol,28.445811,84.736458
43108200609176274,Georgopol,46.404184,108.048553
33618194404093471,Georgopol,20.235814,86.954005
36677199009204177,Georgopol,54.177182,107.514554
10505195903304611,Georgopol,55.912778,75.983417
48245196803258071,Georgopol,34.485162,91.001607
93281194505097381,Georgopol,41.78083,72.331957
16749194105217293,Georgopol,33.338115,100.83231
64080194703092973,Georgopol,44.665559,83.35516
98183196109208074,Georgopol,44.179051,88.43335
50346201106058588,Georgopol,31.260017,97.453991
83361193403035998,Georgopol,26.7761,91.449002
14474195202203406,Georgopol,30.57228,97.821856
20790194702171398,Georgopol,29.831653,83.214135
90912200702219941,Georgopol,53.631409,82.534503
30637193802257843,Georgopol,42.852446,76.904319
66698201103261892,Georgopol,51.226698,78.165106
85099198807142913,Georgopol,21.361853,100.621996
66565197603128004,Georgopol,46.096872,79.722373
32337199112039116,Georgopol,28.661558,82.909829
66074195210267343,Georgopol,50.739659,85.91175
98271196710128231,Georgopol,39.731699,87.938796
76223197906178609,Georgopol,42.554901,87.700935
53674198309087041,Georgopol,45.025863,107.534827
98582199112256588,Georgopol,40.007601,105.442147
42162198601102759,Georgopol,50.430342,87.888704
59349200008028793,Georgopol,20.074878,80.660781
65654199304021812,Georgopol,28.947944,79.421517
34724195601248255,Georgopol,20.562871,80.538086
22750197003306360,Georgopol,29.127358,103.218308
26422197703116725,Georgopol,42.091454,83.178947
30837199502141498,Georgopol,35.649447,82.720486
88479201711036799,Georgopol,44.909494,74.561099
19173201503241502,Georgopol,30.244477,78.46444
65978199903137950,Georgopol,27.097635,88.10705
39764193808052722,Georgopol,27.063989,106.738804
23491198908135020,Georgopol,28.221281,77.754223
73392192803015249,Georgopol,25.154472,107.365901
93385196410259006,Georgopol,37.846189,70.154363
23058193207202399,Georgopol,31.787446,79.740785
47873197409267803,Georgopol,23.850386,108.908391
86844200407265237,Georgopol,30.2013,102.959243
59416193907187941,Georgopol,21.1491,82.53175
42741196407298703,Georgopol,42.022905,98.517979
60914199712027706,Georgopol,30.519747,81.562337
45244195202224035,Georgopol,36.051845,104.860805
15518198806217187,Georgopol,33.452797,74.711314
48191197801017957,Georgopol,55.456138,74.649984
53207199206204879,Georgopol,26.857281,80.752341
66064198501114114,Georgopol,47.171167,83.484059
26327193208198549,Georgopol,43.841973,100.672216
20087198705139007,Georgopol,48.214589,108.221203
31461201903096590,Georgopol,22.140401,84.877721
11926193704256091,Georgopol,36.178087,105.143374
25426202001102071,Georgopol,38.179293,101.788978
81281201608204153,Georgopol,36.580525,91.816175
40114195403113629,Georgopol,33.154947,76.903609
47417200012032064,Georgopol,40.292896,72.75699
81603198811302896,Georgopol,36.414499,80.267723
60692194901088073,Georgopol,50.394053,89.473056
99269193803263221,Georgopol,53.963912,71.036233
89940201102242424,Georgopol,21.662082,77.902966
54685195012229248,Georgopol,22.231754,109.943601
37397197209086275,Georgopol,33.33015,77.663238
35237199512255906,Georgopol,52.718585,74.53387
12830198809082024,Georgopol,41.714804,109.297455
79042201601198425,Georgopol,48.739059,105.012827
34273196112207209,Georgopol,54.3559,100.237892
91701201612223502,Georgopol,44.451665,79.619925
57327198210297141,Georgopol,42.550617,81.134219
73841197808297908,Georgopol,49.736585,79.395115
58016193003295608,Georgopol,38.832698,71.802814
28085194605266925,Georgopol,32.990367,71.848332
79836199009106925,Georgopol,56.96996,97.524224
54253194110031949,Georgopol,47.567672,80.803883
69731196604048688,Georgopol,54.675547,86.009144
10292198511237115,Georgopol,49.781461,106.14248
65547193707283745,Georgopol,37.358268,106.927697
26517200406288010,Georgopol,23.070784,105.966715
33310196912209455,Georgopol,59.609097,106.689321
57518192910195299,Georgopol,50.783679,105.555374
69224192407285258,Georgopol,24.866249,75.727695
58706193203201630,Georgopol,36.120755,99.274447
99954197003258348,Georgopol,41.36398,100.97483
44911197302165757,Georgopol,56.491112,98.603794
80026200404243084,Georgopol,41.368866,94.941427
79953198304165725,Georgopol,38.84425,88.830192
81455197710084477,Georgopol,33.438546,99.239062
43776201305081109,Georgopol,25.994936,97.936864
96167197712299167,Georgopol,33.017038,92.824114
92858193509202863,Georgopol,24.220049,100.846571
15408199505247572,Georgopol,48.3633,82.134238
11795200206095319,Georgopol,52.358295,90.884387
63394201405033871,Georgopol,29.492622,87.157426
66543201101241203,Georgopol,51.220368,99.122926
18017201707129084,Georgopol,24.064029,94.023587
60839199109242435,Georgopol,37.355494,76.148289
33110197210023408,Georgopol,22.652274,70.711994
94159201810129872,Georgopol,55.848143,103.642686
17145194108209106,Georgopol,34.176212,108.376903
27205200910267820,Georgopol,43.751168,93.190233
51167200801204435,Georgopol,43.635813,87.418755
23003195506117782,Georgopol,50.691831,91.650812
16808194908214291,Georgopol,52.56339,89.296282
10496194802134768,Georgopol,44.022067,82.701558
89057200704164974,Georgopol,21.544939,87.779802
56113199708182293,Georgopol,53.947642,87.974933
85567200112238500,Georgopol,45.875392,88.314682
12456192212043793,Georgopol,32.388243,71.163519
11249193410041038,Georgopol,42.33626,92.960811
81411193510077460,Georgopol,56.159673,75.784632
86840195410255325,Georgopol,22.823415,95.134603
35548198711243199,Georgopol,43.652941,87.082482
83592199503099270,Georgopol,48.748013,76.693322
78905194503074338,Georgopol,41.830723,95.96515
67532199607257295,Georgopol,52.297532,94.288714
47894201904012396,Georgopol,21.059414,84.463213
56381198603238362,Georgopol,30.427187,93.148778
41993196204117682,Georgopol,57.385325,105.496029
70860198308138828,Georgopol,39.530338,77.78795
22393192307106127,Georgopol,21.651732,94.915053
20872201107173485,Georgopol,45.361132,91.482806
39627194205133270,Georgopol,57.022128,103.753385
87878200509174081,Georgopol,59.088219,104.674121
28367201310104991,Georgopol,37.832121,97.984381
35783195106145729,Georgopol,58.362722,101.857058
31243194305053599,Georgopol,22.412822,90.631362
72454194010228276,Georgopol,52.469652,86.000121
90293193911084290,Georgopol,41.315364,70.018173
93896201902239262,Georgopol,27.686866,85.53657
30486198703091554,Georgopol,33.527648,77.905343
52428199612226562,Georgopol,26.663548,88.003109
95646192608296480,Georgopol,22.79822,109.277979
22479200503259929,Georgopol,37.226206,105.822522
42270196605278190,Georgopol,43.049793,80.700473
72295192810272619,Georgopol,44.718271,78.580594
40199200105179995,Georgopol,50.264941,84.875139
13989195807022167,Georgopol,55.185814,79.146713
58234201704221217,Georgopol,53.748798,107.108228
56465194408287768,Georgopol,35.609478,82.105588
60954198609058289,Georgopol,58.888713,83.837076
19294201504227461,Georgopol,29.256379,73.526758
28245196308125420,Georgopol,34.02424,81.11799
45185193407194249,Georgopol,27.891912,103.83056
61245194711261629,Georgopol,53.709482,108.40631
31574201012181900,Georgopol,42.096712,84.2647
39715200512124854,Georgopol,42.030148,109.133973
93450197405142481,Georgopol,22.506994,92.871225
43546196610049229,Georgopol,47.619224,82.967835
20071198502027137,Georgopol,45.484411,86.932976
67949194405069734,Georgopol,25.252001,89.296775
51500198905284013,Georgopol,28.652025,87.822514
15029195307029154,Georgopol,54.837856,107.06326
21404198303185295,Georgopol,38.835812,104.289075
22825199301113953,Georgopol,44.504641,106.899311
59542198804304781,Georgopol,26.164648,79.818549
82717197709052379,Georgopol,55.588622,90.696007
60841196107238208,Georgopol,25.625929,100.71476
80847198505319333,Georgopol,23.484314,76.502204
53829196105299652,Georgopol,25.943587,94.785494
58370195003118734,Georgopol,39.148134,72.214561
10025197804231749,Georgopol,46.993168,108.165449
45365195909262070,Georgopol,56.284355,83.293585
34553199206259173,Georgopol,29.618246,94.832408
14825195402037060,Georgopol,29.832481,107.736572
47254196211227160,Georgopol,51.061094,91.038543
94839193507314994,Georgopol,28.591914,77.058048
57613199108018847,Georgopol,33.75665,76.236425
46660193304152245,Georgopol,23.584438,92.678601
50589194106012369,Georgopol,51.343967,101.49493
28422199305176574,Georgopol,27.015473,94.889448
82285195807296971,Georgopol,59.634258,86.975084
95209197808301201,Georgopol,55.517229,91.22139
79824196011111285,Georgopol,53.027894,102.84259
75891200110198239,Georgopol,46.398025,100.016228
29823197910254575,Georgopol,28.411922,77.531629
54407196611055021,Georgopol,40.071659,108.467044
79041197109175065,Georgopol,50.328351,71.704671
89998198409058848,Georgopol,42.917474,73.233633
38274197204159200,Georgopol,27.912642,106.568021
80413199312311202,Georgopol,39.496591,86.954511
79006197102078683,Georgopol,59.942381,103.393825
53012195208195642,Georgopol,38.983615,105.791171
42285195512275117,Georgopol,21.4384,109.783599
49743200504038836,Georgopol,42.774018,101.272919
97254192507148135,Georgopol,47.410082,89.419951
23736197005188544,Georgopol,29.593362,78.871303
60201193606245988,Georgopol,22.783097,77.869963
38550198305179777,Georgopol,34.215303,102.334009
74287192803186316,Georgopol,47.578209,88.015272
88545198103108329,Georgopol,28.820163,106.108219
92298193305154341,Georgopol,48.98248,77.166377
78146193712064971,Georgopol,25.243336,80.167219
27326201502118678,Georgopol,25.341366,85.377886
82794200109101572,Georgopol,30.971128,71.233011
49594198809119363,Georgopol,54.777859,89.421044
91065193409138264,Georgopol,21.334674,82.180555
91753194202279199,Georgopol,52.174206,81.931301
66001194901103953,Georgopol,26.121603,106.694983
99439200904101788,Georgopol,49.003781,87.891176
74794201509058772,Georgopol,42.483297,78.393224
75151198111094258,Georgopol,25.707642,72.543938
46729200502038080,Georgopol,51.591388,82.763342
65804194712101488,Georgopol,33.419484,75.722198
33348195511127230,Georgopol,44.46007,98.760704
12158201701314953,Georgopol,20.401773,103.002189
73133197907028199,Georgopol,53.087314,86.145571
62033200412272206,Georgopol,21.306645,79.78002
76857198910181310,Georgopol,38.464315,76.71033
55246197212285651,Georgopol,25.822236,96.016661
96780200611304222,Georgopol,50.897792,103.538099
32535194507196095,Georgopol,49.298923,106.18384
72126199207091163,Georgopol,38.961459,78.529687
30104198409177383,Georgopol,56.925781,81.02552
50499199905154669,Georgopol,20.47361,102.784167
27493194804275956,Georgopol,23.205929,78.466064
96561194605137836,Georgopol,55.74094,102.616834
66299193004091921,Georgopol,36.699969,99.945304
63740200012083982,Georgopol,42.782699,103.254302
32804197610219178,Georgopol,43.252776,81.954894
38894193301224251,Georgopol,37.169618,96.500724
35927201611235120,Georgopol,31.999646,93.367799
48142197604282369,Georgopol,22.141778,109.482949
87044200001102519,Georgopol,59.713635,74.311731
66590197211052662,Georgopol,49.045115,108.711847
84539193102043546,Georgopol,43.736239,70.685732
72609198208252403,Georgopol,35.325173,82.346343
93533195303199218,Georgopol,24.757969,104.08449
43285202002047011,Georgopol,55.222138,75.750736
83492196112053481,Georgopol,34.939647,99.06053
44568193312139617,Georgopol,37.87791,85.377898
45925194010225515,Georgopol,45.23736,107.412039
52838199803058467,Georgopol,41.48016,97.013854
81524200502037069,Georgopol,48.932585,106.484749
26793199504297992,Georgopol,47.819704,73.316918
86681200202282454,Georgopol,41.981265,86.300708
80002201912108243,Georgopol,43.22603,97.875052
68633197706102989,Georgopol,36.05856,98.743879
52511197709081710,Georgopol,44.013222,74.021641
37468195801275030,Georgopol,48.397922,87.085097
20300199801061460,Georgopol,32.204497,107.824099
65790200610237525,Georgopol,27.225663,72.482644
87092193001201074,Georgopol,59.44705,78.267944
88833201612316723,Georgopol,49.279805,101.423065
71016195707215601,Georgopol,41.691339,80.371024
94624199808132711,Georgopol,57.925581,80.487433
55619197003068904,Georgopol,35.329121,92.228632
71814198603017671,Georgopol,48.136119,91.468518
68057201012176943,Georgopol,39.550095,81.878754
48585194308128871,Georgopol,32.640844,95.233795
90649194001277674,Georgopol,37.952384,97.521124
19686197002198143,Georgopol,26.221658,100.25544
74353200001023743,Georgopol,58.265265,85.212412
54494201312266644,Georgopol,42.973689,73.393757
20794200101079946,Georgopol,42.822093,84.210295
76399195506277239,Georgopol,55.856467,91.428512
50226199601243844,Georgopol,43.720814,78.793776
50915201806305677,Georgopol,42.562319,91.354822
36307200002049904,Georgopol,50.435241,101.142133
49827199112176071,Georgopol,27.793339,78.367541
67668195208246886,Georgopol,32.769562,79.4937
86748196212024561,Georgopol,22.524872,72.040022
13620195905147923,Georgopol,20.701726,86.812134
81824193306164501,Georgopol,31.139659,70.234858
97762195602149963,Georgopol,43.439699,92.942554
60849193309159462,Georgopol,42.282584,80.917703
86953200101029965,Georgopol,36.763216,80.233276
91645192802144657,Georgopol,27.625529,72.041564
27388195109073291,Georgopol,47.721085,100.787118
93278197105093566,Georgopol,42.227857,85.920813
35022194406284148,Georgopol,42.658029,75.242218
39616194207014069,Georgopol,35.457068,106.726048
78375200101123815,Georgopol,25.837347,96.105719
26081197303122471,Georgopol,58.739935,99.528277
88734193912075962,Georgopol,40.82141,80.134883
57936195508303430,Georgopol,37.33645,98.415493
41804193206089486,Georgopol,55.697052,103.392129
38663201410114886,Georgopol,20.455736,109.677605
75564193504172834,Georgopol,35.694125,89.469981
73558201103035675,Georgopol,29.820035,83.910499
74739197109095121,Georgopol,28.254605,86.256758
85058196610062437,Georgopol,35.401128,85.72331
29275195206229140,Georgopol,48.394196,88.339687
94576197601025785,Georgopol,38.255687,73.172814
86024198602015318,Georgopol,25.140353,102.162764
70714193109263805,Georgopol,48.506749,105.267313
68476196004221555,Georgopol,43.109853,83.46984
32834192502126382,Georgopol,20.352728,73.04311
60512198007098870,Georgopol,37.563637,97.741739
76606194607224721,Georgopol,39.609316,106.831599
68558201804067943,Georgopol,41.79236,75.972005
94704196302206689,Georgopol,42.631193,74.460105
50713200210016238,Georgopol,37.596627,103.684737
49235195710119315,Georgopol,34.445043,108.815997
19699194710193522,Georgopol,43.800128,105.232041
44303195610143972,Georgopol,43.50189,76.554441
69430195306134722,Georgopol,40.371252,96.542735
28486196005289637,Georgopol,43.547186,95.790511
43439201303144920,Georgopol,25.974158,83.927078
91650197403233393,Georgopol,21.454135,87.375849
54785199011288490,Georgopol,25.064095,99.492946
13796198610197200,Georgopol,26.357964,81.258743
40964198508121098,Georgopol,59.369222,102.729874
80770200411087853,Georgopol,35.04282,72.413425
17420194010064540,Georgopol,28.839113,89.523796
78964195306293280,Georgopol,23.633872,103.045588
11840201203066824,Georgopol,23.096917,71.888188
43910199912213858,Georgopol,50.165885,79.541507
42620193103131929,Georgopol,38.732482,72.553653
76119197505078579,Georgopol,48.392579,98.058313
63628195012132907,Georgopol,30.414536,77.421241
27216197204204423,Georgopol,42.054522,92.754566
21929201508185431,Georgopol,42.367007,108.582344
38475192105296344,Georgopol,47.326523,103.148622
26102198811082597,Georgopol,53.524614,94.976137
76596199703205085,Georgopol,45.7962,74.222131
66906192807065066,Georgopol,33.19608,81.421169
34567192602032461,Georgopol,30.182273,106.379259
83128193811266792,Georgopol,27.145278,77.91005
46856199011249955,Georgopol,46.871742,90.411915
54060200303022374,Georgopol,51.387003,98.424074
24652196401242001,Georgopol,56.368487,71.084326
42156193312154428,Georgopol,41.898972,80.816273
95568200508125519,Georgopol,49.422706,78.574429
12636193309063831,Georgopol,39.509024,92.14488
78260197902184415,Georgopol,29.844355,82.447893
68545195502209264,Georgopol,29.572394,71.103
82964201408029337,Georgopol,29.953455,103.725571
12532193204089439,Georgopol,56.016727,94.015355
54487200111049528,Georgopol,43.424198,104.482332
52758194505037401,Georgopol,45.522984,70.761539
66279200104225036,Georgopol,29.675049,98.941721
66741194805156515,Georgopol,34.221611,73.638191
62869196206045604,Georgopol,55.152237,93.516413
37593194309078301,Georgopol,20.435857,93.905016
33404199504214289,Georgopol,51.161715,80.411459
78179196702112718,Georgopol,27.031173,72.318247
63600196105135122,Georgopol,37.042638,79.604851
34866195503127449,Georgopol,50.241844,101.034866
27471197203151163,Georgopol,43.630922,81.181753
88791198003028527,Georgopol,36.204255,106.855624
58436194904115957,Georgopol,24.135105,73.173171
88674199611187417,Georgopol,39.725112,79.593759
58855201204068401,Georgopol,50.092465,97.131614
80880200708118494,Georgopol,46.626683,87.370063
17493193706029488,Georgopol,22.00628,72.682759
59811194410138093,Georgopol,39.734582,86.919153
63660193509027236,Georgopol,25.512992,71.03878
54986196703039549,Georgopol,44.542519,85.052658
52396194606158208,Georgopol,36.424575,104.208683
32721197408138753,Georgopol,30.580215,103.456146
50911193801231973,Georgopol,23.762947,102.020446
69245193812302010,Georgopol,56.739289,85.416517
69199200504114979,Georgopol,38.037914,96.437695
50919198402104207,Georgopol,27.815097,107.690231
81662196908238339,Georgopol,40.957898,92.381777
28177193503041019,Georgopol,56.487636,105.935316
88123196502096500,Georgopol,31.116132,90.731769
89929198406265410,Georgopol,48.948536,105.477959
91498196403215823,Georgopol,47.157546,95.224372
65556200608145566,Georgopol,58.544796,72.47172
55259196805182923,Georgopol,33.894292,96.144446
87052201206127550,Georgopol,23.047627,76.363778
34926196207241313,Georgopol,48.085234,93.65033
22729198012306642,Georgopol,26.253268,70.170182
69863199412258294,Georgopol,33.382845,86.787594
30567201606304396,Georgopol,35.202561,106.899532
59293198702138624,Georgopol,55.762066,71.597009
40704193702218551,Georgopol,24.462985,87.76795
54713201512151557,Georgopol,24.068206,95.251231
56661202004306150,Georgopol,31.479914,78.019353
90029200011291192,Georgopol,23.516412,87.392593
60580197406225457,Georgopol,46.41643,105.357639
31168199411104997,Georgopol,42.067299,82.291552
86240194209166008,Georgopol,20.516735,82.547438
85937197609279331,Georgopol,26.606936,103.415543
49063199306255232,Georgopol,48.472271,89.30224
88272201408183377,Georgopol,41.343867,81.10467
27961200409204268,Georgopol,43.139192,100.535425
28121194702088443,Georgopol,21.44653,107.585718
64645194112275402,Georgopol,56.860183,89.238579
65195197807034477,Georgopol,47.659847,78.956082
40228195206049589,Georgopol,23.349453,79.514154
81980194306256469,Georgopol,45.758403,88.324979
88859195810027770,Georgopol,24.23605,102.11764
19477201808141373,Georgopol,30.451164,71.958575
94605194710012018,Georgopol,50.29165,109.13753
47569198104291428,Georgopol,55.527757,99.6534
19839200407172963,Georgopol,35.42359,85.227714
28032200804191765,Georgopol,54.35663,73.184157
17884195101187785,Georgopol,39.432096,80.760085
48058194707275536,Georgopol,37.052294,92.178993
36423194908159687,Georgopol,38.475748,100.829849
18959195311197015,Georgopol,25.186408,84.999025
64158195302127482,Georgopol,20.018897,74.509389
95160194010122569,Georgopol,49.319393,89.67898
24735198709039868,Georgopol,52.644472,71.402521
34103195609152164,Georgopol,29.739725,79.621466
92411192106154572,Georgopol,29.498512,70.654607
59100194906149229,Georgopol,44.946377,85.793275
38875196810319319,Georgopol,56.890364,100.122257
58821201903063234,Georgopol,27.534025,74.42713
22388201804241557,Georgopol,22.208181,78.128757
76646194601247193,Georgopol,32.358036,73.507325
47910197201245722,Georgopol,26.566874,107.55445
80942200411228916,Georgopol,47.176665,80.508549
22319198006285061,Georgopol,25.421665,104.834246
23665193801164960,Georgopol,54.562103,84.683838
28922198602111126,Georgopol,55.929699,73.939888
80759195011245111,Georgopol,48.051325,89.695869
79299193911285751,Georgopol,34.199871,93.393863
82935197102281977,Georgopol,43.34655,89.103488
78681194708213127,Georgopol,26.379586,108.55379
22593198807237709,Georgopol,29.097689,82.172961
87407199009011289,Georgopol,39.181447,90.407008
40825202003239245,Georgopol,26.640476,97.824
65268193410267495,Georgopol,29.018206,103.914843
18743197406177053,Georgopol,31.865316,70.3399
17520200503228256,Georgopol,22.562477,82.850779
14058196802142151,Georgopol,37.153436,94.184511
95907201311188629,Georgopol,47.365077,108.759318
19927197412172618,Georgopol,42.068573,85.110836
57577193102232128,Georgopol,39.669707,70.597217
53110198305169594,Georgopol,53.206366,104.599134
50324194002279075,Georgopol,55.723948,109.146582
54797196305034567,Georgopol,26.199865,75.951111
46880194808171053,Georgopol,26.329914,75.582762
88363198503141875,Georgopol,39.985338,80.008838
17541196301272609,Georgopol,27.475201,90.372422
16250200605155810,Georgopol,26.726029,77.946101
13847196712186985,Georgopol,36.753997,75.062615
71697200209059916,Georgopol,49.560594,109.048645
32984198009097247,Georgopol,44.537559,79.512327
91112198909144234,Georgopol,31.385392,104.073433
29088200710256179,Georgopol,37.67955,92.589798
98459193002192319,Georgopol,39.665733,97.429521
15564200302175636,Georgopol,55.572647,81.804334
91694198602271501,Georgopol,30.08658,72.528536
67524196007236696,Georgopol,25.963333,102.926645
91896200706217542,Georgopol,43.635776,76.947372
23843194605062520,Georgopol,26.647014,84.288971
76497193810273110,Georgopol,30.264914,91.471006
79712199512018184,Georgopol,46.737319,94.627472
14925200403081376,Georgopol,50.708607,107.025997
82878195002181999,Georgopol,26.627653,76.884183
83226198109077403,Georgopol,22.28267,97.212736
80850198801147153,Georgopol,52.055425,103.632192
10155194307072403,Georgopol,42.626502,78.38398
25736198601052952,Georgopol,36.17981,94.730142
81690201202021704,Georgopol,29.591543,86.644893
47277200203121951,Georgopol,23.242433,102.748039
94540193809092011,Georgopol,29.402071,82.229577
90755199411098702,Georgopol,24.737587,108.277027
75675199809037418,Georgopol,40.359961,90.188084
44723194911095682,Georgopol,31.217511,92.929493
27486194802122223,Georgopol,26.134701,85.707113
67638192205287439,Georgopol,21.154194,82.584477
49293200105236321,Georgopol,39.837508,80.786006
76038199905171137,Georgopol,32.845741,75.878202
84365199009113052,Georgopol,43.667838,91.581425
30595197501201236,Georgopol,25.697471,81.039627
75968192701213049,Georgopol,55.769235,84.411453
48087199308095159,Georgopol,29.794971,96.620973
59487195704163102,Georgopol,49.911437,105.356192
95420200901157682,Georgopol,58.20373,94.886767
21067193707134580,Georgopol,56.468308,74.110452
14676198512212145,Georgopol,34.247535,88.564677
82167201309074651,Georgopol,31.426614,77.634741
13528201105295586,Georgopol,46.059604,71.080834
15129193502169881,Georgopol,46.730818,97.536648
19471197104193229,Georgopol,29.85081,108.600506
66545192904045250,Georgopol,32.947414,95.342325
10720195101232452,Georgopol,29.160354,99.771696
54352200804277428,Georgopol,52.159083,86.464122
11004195606177513,Georgopol,45.127755,109.73058
39321200809282426,Georgopol,48.6795,78.095852
29976200008211889,Georgopol,30.898562,97.230988
91047196901198104,Georgopol,35.035151,85.210072
64525192004242161,Georgopol,31.881221,104.386387
59620193608313447,Georgopol,56.428891,103.088572
46717199911295881,Georgopol,42.836146,91.501218
98658194107136077,Georgopol,41.813842,95.591843
46638192209075731,Georgopol,31.379938,74.874283
49504196812172616,Georgopol,34.548284,70.139298
36813194207037919,Georgopol,50.410474,100.787604
60237195410141276,Georgopol,48.407499,79.870268
91564195601123151,Georgopol,45.752679,99.519519
35530194911072297,Georgopol,38.956872,94.706985
81106198104114469,Georgopol,54.24871,96.056469
50514201710178969,Georgopol,48.899826,79.140391
96713199703119459,Georgopol,36.356601,71.741306
28786200101276766,Georgopol,47.418801,77.801242
49791201711107544,Georgopol,49.421432,106.918718
70755197903251512,Georgopol,48.676678,84.003639
29658195612144114,Georgopol,45.005384,108.158738
25005200607063864,Georgopol,24.117365,103.339732
57417200305097576,Georgopol,53.37353,73.87582
97303200608267854,Georgopol,58.025944,79.518457
60403197304146590,Georgopol,20.094473,104.47551
79751201910144024,Georgopol,26.502681,82.222002
55643194006092900,Georgopol,22.823409,95.872493
34968194304012219,Georgopol,34.370946,88.865811
52272197608234291,Georgopol,37.437588,94.503347
14947196811239685,Georgopol,50.069515,99.517893
86423193912144003,Georgopol,21.74477,101.734137
41608199609163384,Georgopol,56.026924,97.283203
29009201111156467,Georgopol,52.427052,101.260842
92989195312029548,Georgopol,26.861991,78.734288
51905195809247437,Georgopol,37.507265,95.306085
56678193811128906,Georgopol,20.336189,84.98785
14150195705077260,Georgopol,48.109624,100.068034
80553193703058840,Georgopol,38.552624,70.971111
87280199803134052,Georgopol,44.392734,108.13527
14391196906228926,Georgopol,25.848835,73.286929
86095195206303733,Georgopol,23.659563,98.270523
81147194503278110,Georgopol,24.455679,79.918591
49677194205152993,Georgopol,53.953571,90.39707
18085200701139400,Georgopol,45.061573,109.112362
82686198104223098,Georgopol,53.682974,91.426399
83367197803019235,Georgopol,49.899407,82.972984
14275194410303518,Georgopol,27.337323,89.88011
62667198502077322,Georgopol,34.681143,104.94923
56593201906083015,Georgopol,57.856367,89.658251
65505196612162219,Georgopol,52.111436,106.406032
34069196912242813,Georgopol,47.863889,89.979546
